STT,TÃƒÂªn quÃƒÂ¡n,Ã„ÂÃ¡Â»â€¹a chÃ¡Â»â€°,Ã„ÂiÃ¡Â»â€¡n thoÃ¡ÂºÂ¡i,Rating,Latitude,Longitude,Distance,IsDelivery,IsOpening,Google Maps
1549,Bánh Bèo Chén & Bánh Khọt - Vòng Xoay Công Viên Nước,"Lê Lợi, Vòng Xoay Công Viên Nước, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.328,10.0409106,105.790638,1.2585646167430797,True,True,"https://www.google.com/maps?q=10.0409106,105.790638"
1550,Bún Thịt Xào - Hùng Vương,"Hùng Vương, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0416873,105.7779169,1.2726700503903974,True,False,"https://www.google.com/maps?q=10.0416873,105.7779169"
1551,"Bánh Chuối, Bánh Tiêu & Khoai Lang Chiên","138 Nguyễn Văn Cừ, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.1,10.0384760326918,105.760137835643,2.6970108799853714,False,True,"https://www.google.com/maps?q=10.0384760326918,105.760137835643"
1552,Thủy Quyên Coffee,"2/11 Lê Hồng Phong, P. Bình Thủy, Quận Bình Thủy, Cần Thơ",0947393968,9.0,10.0756481,105.7488745000001,6.2005354282905385,False,True,"https://www.google.com/maps?q=10.0756481,105.7488745000001"
1553,Gà Khoái -  Chuyên Các Món Gà,"23/6 Nhật Tảo, P. Lê Bình, Quận Cái Răng, Cần Thơ",Đang cập nhật,6.95,9.9988858,105.7486351,5.320524279502053,True,True,"https://www.google.com/maps?q=9.9988858,105.7486351"
1554,Ghiền Ăn Vặt - Thốt Nốt,"694 Lê Thị Tạo, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ",0942 272 299,9.6,10.273712681931,105.5318198362457,38.566719897609616,False,True,"https://www.google.com/maps?q=10.273712681931,105.5318198362457"
1555,Cơm Chiên Dương Châu,"Khu Dân Cư Metro, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.91,10.023082,105.7618539999999,2.5951325125378624,False,False,"https://www.google.com/maps?q=10.023082,105.7618539999999"
1556,Khánh Băng - Sinh Tố,"Cách Mạng Tháng 8, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,8.268,10.060797,105.764826,3.8370187571716303,False,False,"https://www.google.com/maps?q=10.060797,105.764826"
1557,Bò Né 3 Ngon - Bò Quanh Lửa Hồng - Đường 3 Tháng 2,"176 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",0938 850 820,7.52,10.0230309,105.7663874,2.1452212469381773,True,False,"https://www.google.com/maps?q=10.0230309,105.7663874"
1558,Bánh Nướng Taiwan,"126B Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.0380129661069,105.7713847469319,1.5248769291618811,True,True,"https://www.google.com/maps?q=10.0380129661069,105.7713847469319"
1559,1987 Tiệm Trà Chanh Sen - Mậu Thân,"136 Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,10.0,10.0375756,105.77134,1.5079699010426093,True,True,"https://www.google.com/maps?q=10.0375756,105.77134"
1560,Mỹ Đức - Xôi Gà,"Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.472,10.0329712,105.7884619,0.5267935014473206,False,True,"https://www.google.com/maps?q=10.0329712,105.7884619"
1561,Kem Cuộn Thái Lan,"Trương Định, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.25,10.0371333733574,105.7839994132518,0.5907836419985555,False,True,"https://www.google.com/maps?q=10.0371333733574,105.7839994132518"
1562,Út Dzách - Bánh Hõi Mặt Võng,"Xã Nhơn Ái, Tỉnh Lộ 926, Huyện Phong Điền, Cần Thơ",Đang cập nhật,8.2,9.9900681567961,105.6553244590759,14.831353446923107,False,False,"https://www.google.com/maps?q=9.9900681567961,105.6553244590759"
1563,Cơm Gà Hải Nam,"Trần Hoàng Na, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.0117548,105.76473,3.0599637180596106,False,True,"https://www.google.com/maps?q=10.0117548,105.76473"
1564,A Hào - Mì Sủi Cảo,"13 Nguyễn Trãi, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.6,10.042502,105.78288,1.1922600008284812,False,False,"https://www.google.com/maps?q=10.042502,105.78288"
1565,Trà Sữa Gold - Thạch Nhà Làm,"Lô 6 Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",0906 663 669,8.29,10.031531,105.787781,0.43787532731880713,True,False,"https://www.google.com/maps?q=10.031531,105.787781"
1566,Phở Ngân,"14/9 Lê Hồng Phong, Quận Bình Thủy, Cần Thơ",0917 615 725,7.0,10.0723678,105.7521271,5.693444793781045,True,True,"https://www.google.com/maps?q=10.0723678,105.7521271"
1567,Oanh - Cơm Chiên Dương Châu,"11 Mậu Thân, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.1,10.0335204,105.7735411999999,1.1399647222353757,False,False,"https://www.google.com/maps?q=10.0335204,105.7735411999999"
1568,Hủ Tiếu Gõ 164,"164 Cách Mạng Tháng 8, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.598,10.0516957295692,105.7736759260296,2.4741796076023004,False,False,"https://www.google.com/maps?q=10.0516957295692,105.7736759260296"
1569,Cô Hạnh - Cơm Chiên & Nước Mát - Nguyễn Đệ,"63 Nguyễn Đệ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,10.0,10.0491565855344,105.7645694974122,2.857058042013213,True,True,"https://www.google.com/maps?q=10.0491565855344,105.7645694974122"
1570,Organic - Lẩu Chay Rau Sạch,"405/12 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.466,10.0244904,105.7589974,2.838743103189479,True,True,"https://www.google.com/maps?q=10.0244904,105.7589974"
1571,Mai - Bánh Ướt Chả Lụa,"174 Trần Hưng Đạo, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.036186,105.775685,1.0129338390753067,False,False,"https://www.google.com/maps?q=10.036186,105.775685"
1572,Bún Riêu Cua & Bún Mắm - Lý Tự Trọng,"Hẻm 140 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",0916 675 884,8.6,10.0377213605828,105.7782249525189,0.8962737100478925,False,False,"https://www.google.com/maps?q=10.0377213605828,105.7782249525189"
1573,Bánh Bao Hòa Hương - Mậu Thân,"C2 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,3.4,10.03484,105.77302,1.2280527739614915,True,True,"https://www.google.com/maps?q=10.03484,105.77302"
1574,Trà Sữa Túi Lọc Cozy T & H,"43/4 Trần Chiên, P. Lê Bình, Quận Cái Răng, Cần Thơ",Đang cập nhật,7.5,9.9997219,105.7590615,4.486503725967724,True,True,"https://www.google.com/maps?q=9.9997219,105.7590615"
1575,Free - Trà Sữa & Ăn Vặt,"94 Trần Văn Khéo, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.046329,105.787294,1.658896569535539,False,False,"https://www.google.com/maps?q=10.046329,105.787294"
1576,Eat Up - Food & Drink,"120/16B Trần Phú, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",0949 235 482,8.332,10.0478424308197,105.7847061753273,1.7852797572643335,False,True,"https://www.google.com/maps?q=10.0478424308197,105.7847061753273"
1577,Cacao Đẹp Đen - Hẻm 51 Đường 3/2,"51a2 Hẻm 51, Đường 3/2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.6,10.02526,105.76663,2.019059699074791,True,True,"https://www.google.com/maps?q=10.02526,105.76663"
1578,Bún Cá Châu Đốc - Cách Mạng Tháng Tám,"69 Cách Mạng Tháng Tám, Quận Ninh Kiều, Cần Thơ",0919 294 014,8.0,10.0508187,105.774491,2.347128242094705,False,True,"https://www.google.com/maps?q=10.0508187,105.774491"
1579,Hồng Cẩm - Bún Thịt Cuộn Nướng & Bún Thịt Bò Xào,"282/8 Trần Vĩnh Kiết, P. An Bình, Quận Ninh Kiều, Cần Thơ",0932 066 203 - 0911 943 005,9.066,10.0249928,105.7514561,3.6260691790639066,True,False,"https://www.google.com/maps?q=10.0249928,105.7514561"
1580,Bún Riêu Phượng,"390F9 Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.43,10.035596,105.75768,2.8935160989544473,True,True,"https://www.google.com/maps?q=10.035596,105.75768"
1581,Anh Hai - Quán Cháo Lòng,"272 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.4,10.021064,105.769089,2.0090182707191393,False,True,"https://www.google.com/maps?q=10.021064,105.769089"
1582,A.Kin - Quán Cơm Tấm,"320/8 Trần Ngọc Quế, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.776,10.022217,105.770472,1.8108177997722619,True,True,"https://www.google.com/maps?q=10.022217,105.770472"
1583,Dì Ba - Cơm Tấm,"337A Nguyễn Văn Linh , Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.834,10.0273025045846,105.7562522962689,3.0612976708807227,False,True,"https://www.google.com/maps?q=10.0273025045846,105.7562522962689"
1584,Cơm Tấm 16K,"Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.5,10.0166515374108,105.7648175954819,2.680305266642763,False,True,"https://www.google.com/maps?q=10.0166515374108,105.7648175954819"
1585,Cơm Tấm Cây Khế,"Cách Mạng Tháng 8, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.8,10.055685,105.772285,2.9401491850770225,False,True,"https://www.google.com/maps?q=10.055685,105.772285"
1586,Cơm Tấm 86,"33/86 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.0342799199037,105.7813946530222,0.37918883428654854,False,True,"https://www.google.com/maps?q=10.0342799199037,105.7813946530222"
1587,Xôi Mặn & Bánh Mì - Xô Viết Nghệ Tĩnh,"25 Xô Viết Nghệ Tĩnh, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.014,10.0387564,105.7833895,0.7723452596014068,True,False,"https://www.google.com/maps?q=10.0387564,105.7833895"
1588,Xôi Gà - Đại Lộ Hòa Bình,"11 Hòa Bình , Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.0325189076191,105.7834542542696,0.08544620173834429,False,True,"https://www.google.com/maps?q=10.0325189076191,105.7834542542696"
1589,Xôi Gà & Xôi Xá Xíu - Nguyễn Khuyến,"38 Nguyễn Khuyến, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0339181,105.7829626,0.24983501232627636,False,False,"https://www.google.com/maps?q=10.0339181,105.7829626"
1590,Xôi Gà Uyên Uyên,"Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.252,10.031687,105.787235,0.3770930828991696,True,False,"https://www.google.com/maps?q=10.031687,105.787235"
1591,Trứng Cuộn - Xô Viết Nghệ Tĩnh,"140 Xô Viết Nghệ Tĩnh, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.0397573530148,105.7826683670282,0.891117267675981,False,False,"https://www.google.com/maps?q=10.0397573530148,105.7826683670282"
1592,Nem Nướng 93,"57 Đề Thám, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.3,10.034916,105.781467,0.4281408627666595,True,True,"https://www.google.com/maps?q=10.034916,105.781467"
1593,Xôi Xíu Mại - Xô Viết Nghệ Tĩnh,"Xô Viết Nghệ Tĩnh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.4,10.035678,105.786403,0.5148125084237292,False,False,"https://www.google.com/maps?q=10.035678,105.786403"
1594,Yuly - Food & Drink - Vincom Xuân Khánh,"1E Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",(0292) 3 814 814,7.42,10.0251139,105.7755649,1.1719529790345116,True,True,"https://www.google.com/maps?q=10.0251139,105.7755649"
1595,Xôi Gà 162,"162 Trần Việt Châu, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0476148363691,105.7756000757217,1.9736126794218085,False,False,"https://www.google.com/maps?q=10.0476148363691,105.7756000757217"
1596,Bánh Mì & Xôi Mặn - Trần Việt Châu,"2 Trần Việt Châu, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.0466770564066,105.7766877114772,1.8273253109813359,False,False,"https://www.google.com/maps?q=10.0466770564066,105.7766877114772"
1597,Chock - Bắp Xào Trứng Muối,"52 Phan Bội Châu, P. An Lạc, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.144,10.0316847,105.7873967,0.39481362347450644,True,False,"https://www.google.com/maps?q=10.0316847,105.7873967"
1598,Quán Nướng Ngon - Phạm Ngọc Thạch,"70/5 Phạm Ngọc Thạch , Quận Ninh Kiều, Cần Thơ",Đang cập nhật,10.0,10.0431499,105.7866091000001,1.2972582553417011,False,True,"https://www.google.com/maps?q=10.0431499,105.7866091000001"
1599,Tuệ Ký - Cơm Tấm Bụi,"58 Trần Việt Châu, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,10.0,10.0507947,105.7727405,2.434347664840227,True,True,"https://www.google.com/maps?q=10.0507947,105.7727405"
1600,Hũ Tiếu Gõ - Nguyễn Văn Cừ,"189 Nguyễn Văn Cừ , Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.034291,105.755601,3.1030025183923677,False,True,"https://www.google.com/maps?q=10.034291,105.755601"
1601,Bánh Mì Plus - Nguyễn Văn Trỗi,"45 Nguyễn Văn Trỗi, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.11,10.0377634,105.7693264,1.7183474475460394,True,True,"https://www.google.com/maps?q=10.0377634,105.7693264"
1602,Phố Nướng 102 - Phạm Hùng,"162 Phạm Hùng, P. Lê Bình, Quận Cái Răng, Cần Thơ",Đang cập nhật,7.2,9.997675,105.749665,5.334525541880497,False,True,"https://www.google.com/maps?q=9.997675,105.749665"
1603,Ốc Lề Đường,"45 Nguyễn Đệ, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.16,10.0479233,105.7611644,3.0601934483277438,True,False,"https://www.google.com/maps?q=10.0479233,105.7611644"
1604,Đồ Chiên Ngọc Quyên,"Lô 86 Hàng Dừa, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0314915,105.7869665,0.34936271308270955,True,True,"https://www.google.com/maps?q=10.0314915,105.7869665"
1605,Lẩu Rắn Miền Tây - Trần Văn Hoài,"29A Trần Văn Hoài, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",0938 040 404 - 0937 040 404,7.2,10.025449,105.7726349,1.4149149492394624,True,True,"https://www.google.com/maps?q=10.025449,105.7726349"
1606,Trà Sữa & Trà Trái Cây Hippopo - Mậu Thân,"2I Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",0937157337,8.7,10.0332106,105.7743508,1.0469225264350204,True,True,"https://www.google.com/maps?q=10.0332106,105.7743508"
1607,Quán Lẩu 24 Giờ,"211/18A Nguyễn Văn Linh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0208228227153,105.7669610157609,2.215375754145128,False,True,"https://www.google.com/maps?q=10.0208228227153,105.7669610157609"
1608,Bánh Tráng Trộng Sài Gòn - Cầu Số 1,"Cầu Số 1, Quốc Lộ 91B, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0224135178712,105.7631962466335,2.4897742820243853,False,False,"https://www.google.com/maps?q=10.0224135178712,105.7631962466335"
1609,Bánh Rán Doraemon,"Quang Trung, Quận Ninh Kiều, Cần Thơ",0909 925 312,8.066,10.0291553277368,105.7797977328301,0.5300343111965247,False,False,"https://www.google.com/maps?q=10.0291553277368,105.7797977328301"
1610,Cơm Tấm Mũm Mỉn,"132 Đường 3/2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,2.4,10.028048,105.770428,1.5248722647911583,True,True,"https://www.google.com/maps?q=10.028048,105.770428"
1611,Bánh Mì Chảo Ốp La,"68 Trần Chiên, Quận Cái Răng, Cần Thơ",Đang cập nhật,6.6,9.998475,105.75989,4.544880664302924,False,False,"https://www.google.com/maps?q=9.998475,105.75989"
1612,Bún Cá Dầm Nha Trang - Nguyễn Văn Cừ Nối Dài,"Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.08,10.030083,105.751774,3.51579710905331,False,True,"https://www.google.com/maps?q=10.030083,105.751774"
1613,Bún Riêu Cua - 25 Hùng Vương,"25 Hùng Vương, P. An Thới, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.044462173178,105.7793072238564,1.4898834016037688,False,False,"https://www.google.com/maps?q=10.044462173178,105.7793072238564"
1614,Ngọc Yến - Trà Sữa & Ăn Vặt,"53/2A Nguyễn Việt Dũng, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,7.4,10.0598977,105.7626665,3.8894295870357642,True,True,"https://www.google.com/maps?q=10.0598977,105.7626665"
1615,Hột Vịt Lộn Bọc Khoai Môn Chiên Giòn - Shop Online,"Đồng Khởi, Quận Ninh Kiều, Cần Thơ",01262 852 343,7.1,10.0320369,105.7847865999999,0.11078879152705885,False,True,"https://www.google.com/maps?q=10.0320369,105.7847865999999"
1616,ViVa Coffee Bar - Hai Bà Trưng,"26 Hai Bà Trưng, Bến Ninh Kiều, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.056,10.030027,105.787852,0.4876156011087333,True,True,"https://www.google.com/maps?q=10.030027,105.787852"
1617,V2 Cafe & Ăn Vặt," Đường 3 Tháng 2, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.0,10.0107530754399,105.7517870888114,4.221220902251685,False,True,"https://www.google.com/maps?q=10.0107530754399,105.7517870888114"
1618,Bún Hải Sản - Hương Vị Chua Cay,"Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",0917 133 336,5.6,10.022561,105.76159,2.64407076647568,False,True,"https://www.google.com/maps?q=10.022561,105.76159"
1619,Bún Bò Huế - Nguyễn Khuyến,"7 Nguyễn Khuyến, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.0351323,105.7836505999999,0.3679665955165994,False,False,"https://www.google.com/maps?q=10.0351323,105.7836505999999"
1620,Bánh Bạch Tuộc - Hòa Bình,"Nhà Văn Hóa Thiếu Nhi, Đại Lộ Hòa Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.0323477,105.7823426,0.16962773322250693,False,True,"https://www.google.com/maps?q=10.0323477,105.7823426"
1621,Khoai Nướng & Chuối Nướng,"Ngô Quyền, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.964,10.0349992915027,105.7853878738799,0.39350256333324707,False,True,"https://www.google.com/maps?q=10.0349992915027,105.7853878738799"
1622,Trà Sữa Bông - Sữa Tươi Đường Đen,"14/163a Nguyễn Thị Minh Khai, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.692,10.0297337,105.78353,0.2352018020261013,True,True,"https://www.google.com/maps?q=10.0297337,105.78353"
1623,Dê Tươi 79 - Quán Nhậu,"592 Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ",0933 290 607,7.8,10.0153943,105.7632807,2.8993200088053386,True,True,"https://www.google.com/maps?q=10.0153943,105.7632807"
1624,Lộc Phát - Quán Ăn Gia Đình,"256 Võ Văn Kiệt, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,7.676,10.050586,105.754802,3.8028349096924923,True,True,"https://www.google.com/maps?q=10.050586,105.754802"
1625,Cháo Trắng & Cháo Đậu - Trần Hưng Đạo,"Trần Hưng Đạo, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.0401635520103,105.7771153023437,1.1820385604117247,False,False,"https://www.google.com/maps?q=10.0401635520103,105.7771153023437"
1626,Bánh Tằm - Chợ Cái Răng,"Chợ Cái Răng, Hàm Nghi, Quận Cái Răng, Cần Thơ",Đang cập nhật,7.9,10.005317,105.75141,4.616991143052646,False,True,"https://www.google.com/maps?q=10.005317,105.75141"
1627,Bánh Tằm Tép,"174/3A Lê Bình, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",0979 982 995,6.94,10.0213636,105.7692325,1.976573552721336,False,True,"https://www.google.com/maps?q=10.0213636,105.7692325"
1628,Bánh Khoai Mỡ Vy Trần - Phan Văn Trị,"Vỉa Hè 1/25 Phan Văn Trị, P. An Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.956,10.032305,105.780867,0.3256120331634681,True,False,"https://www.google.com/maps?q=10.032305,105.780867"
1629,"Quán An Khang - Canh Bún Bạch Tuộc, Bún Ốc & Hủ Tiếu","45 Ngô Sĩ Liên, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",0939 613 266 - 0939 179 381,7.768,10.021258,105.7606226,2.7998349635536366,True,False,"https://www.google.com/maps?q=10.021258,105.7606226"
1630,Canh Bún & Bún Riêu 171,"Đường Số 24, KDC Thới Nhựt, Quận Ninh Kiều, Cần Thơ",0906 855 809,7.4,10.0379485,105.756926,3.023345950723468,False,True,"https://www.google.com/maps?q=10.0379485,105.756926"
1631,Cơm Tấm Sài Gòn 676 - Đường 30 Tháng 4,"Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ",01219 009 193,7.6,10.0129959,105.7606253,3.2937027423382457,True,True,"https://www.google.com/maps?q=10.0129959,105.7606253"
1632,Quán Cỏ - Quán Ăn Gia Đình,"525 Võ nguyên Giáp, P. Phú Thứ, Quận Cái Răng, Cần Thơ",0947 456 456,6.602,10.006993,105.797073,3.124438042465545,False,True,"https://www.google.com/maps?q=10.006993,105.797073"
1633,Trà Sữa Mũ Rơm,"Lô 153, Chợ Đêm Trần Phú, Sông Hậu, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.0475747,105.7916504,1.9526468687053349,True,False,"https://www.google.com/maps?q=10.0475747,105.7916504"
1634,Bánh Kép Thái Lan,"Lô 8, Chợ Đêm Ninh Kiều, Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.0315112899839,105.7878396660089,0.44445761521124705,False,False,"https://www.google.com/maps?q=10.0315112899839,105.7878396660089"
1635,Món Ngon Xuka.Teen - Ăn Vặt,"7 Đường Số 1, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.0218261815012,105.7609290629625,2.743105506780583,False,True,"https://www.google.com/maps?q=10.0218261815012,105.7609290629625"
1636,Khoai Tây Lốc Xoáy - Phan Bội Châu,"Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.668,10.031488,105.787792,0.4394664591215244,False,False,"https://www.google.com/maps?q=10.031488,105.787792"
1637,A Tí - Quán Nướng,"211 Nguyễn Văn Linh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.8,10.021038,105.765355,2.3517263664883297,False,False,"https://www.google.com/maps?q=10.021038,105.765355"
1638,Chè Phố Cổ,"7B Châu Văn Liêm, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.3,10.0307165,105.7877289,0.44837234434136436,True,True,"https://www.google.com/maps?q=10.0307165,105.7877289"
1639,Sữa Chua Trân Châu Hạ Long - Đường 3 Tháng 2,"174B Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.4,10.024562,105.76769,1.942281232854709,True,True,"https://www.google.com/maps?q=10.024562,105.76769"
1640,Bánh Macaron - Shop Online,"Hẻm Liên Tổ 3 - 4, Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",0932 224 465,6.668,10.03684,105.760013,2.6662251764673126,False,True,"https://www.google.com/maps?q=10.03684,105.760013"
1641,PERCY - Tea & Cake,"184 - 184A Trần Hưng Đạo, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.4,10.0354791259454,105.7756663893227,0.9795647778917862,True,True,"https://www.google.com/maps?q=10.0354791259454,105.7756663893227"
1642,Hủ Tiếu Mực 138,"138J4/18 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,1.0,10.0409208,105.7622055,2.5741591946787854,True,True,"https://www.google.com/maps?q=10.0409208,105.7622055"
1643,Chè Đậu - Trần Hưng Đạo,"134 Trần Hưng Đạo, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.03701,105.776039,1.0275662798226661,False,False,"https://www.google.com/maps?q=10.03701,105.776039"
1644,Lẩu Mắm Yên Hà,"Quốc Lộ 80, P. Thới Thuận, Quận Thốt Nốt, Cần Thơ",Đang cập nhật,9.24,10.314228,105.486332,45.28327415141481,False,True,"https://www.google.com/maps?q=10.314228,105.486332"
1645,Nam Coffee - Trần Văn Giàu,"39 Trần Văn Giàu, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",01666 600 600,4.8,10.06168,105.771563,3.5833283410720873,False,True,"https://www.google.com/maps?q=10.06168,105.771563"
1646,Anh Mập Quán - Lẩu Bò & Gà,"12/1A Bờ Hồ Búng Xáng, ( Hẻm 51) Đường 3/2, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.6,10.026924,105.764343,2.2014513109404032,True,True,"https://www.google.com/maps?q=10.026924,105.764343"
1647,500 Đồng - Cafe & Điểm Tâm,"307K Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.6,10.029287,105.75349,3.3343522336898337,True,True,"https://www.google.com/maps?q=10.029287,105.75349"
1648,"Cháo Ngon - Hàu, Tôm & Bò","91C Cách Mạng Tháng 8, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,9.5,10.067402,105.757828,4.876867115792131,True,False,"https://www.google.com/maps?q=10.067402,105.757828"
1649,Bún Riêu Cua,"Hẻm 182 Trần Hưng Đạo, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.035889,105.775206,1.044611182818859,False,False,"https://www.google.com/maps?q=10.035889,105.775206"
1650,Hồng Ký 2 - Hủ Tiếu Dê & Bún Bò Cay,"Nguyễn Văn Cừ, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",0913 618 717,8.2,10.053682487553,105.7757763065872,2.586653705414664,False,True,"https://www.google.com/maps?q=10.053682487553,105.7757763065872"
1651,Quán 233 - Quán Nướng Bình Dân,"233 Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ",0903 111 644,7.834,10.02458,105.773344,1.4016355274895451,False,True,"https://www.google.com/maps?q=10.02458,105.773344"
1652,Deli Manjoo - Bánh Trái Bắp,"Tầng Trệt, Lotte Mậu Thân, P. An Hoà, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.618,10.0426999,105.7657681,2.317372420307163,True,True,"https://www.google.com/maps?q=10.0426999,105.7657681"
1653,Phở Nga,"103 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.306,10.030767,105.777915,0.6556502778126752,True,False,"https://www.google.com/maps?q=10.030767,105.777915"
